Horario;Conta;Instrumento;Lado;Qtd Ordem;Qtd Execucao Atual;Qtd Executada Acumulada;Preco Executado;Notional Ordem;Notional Exec Atual;Notional Exec Acumulada;Entering Trader
2025-06-29T16:20:57.454297100;ACC004;RENT3;2;2055;1914;1914;11.69;24022.95;22374.66;22374.66;TRADER36
2025-06-29T16:20:57.454297100;ACC005;BBDC4;2;2853;890;890;26.05;74320.65;23184.50;23184.50;TRADER997
2025-06-29T16:20:57.454297100;ACC010;BBDC4;2;2096;2043;2043;23.07;48354.72;47132.01;47132.01;TRADER465
2025-06-29T16:20:57.454297100;ACC007;BBAS3;1;6794;4627;4627;19.55;132822.70;90457.85;90457.85;TRADER87
2025-06-29T16:20:57.454297100;ACC002;SUZB3;1;1560;861;861;29.53;46066.80;25425.33;25425.33;TRADER305
2025-06-29T16:20:57.454297100;ACC004;BBDC4;1;4441;4390;4390;26.91;119507.31;118134.90;118134.90;TRADER929
2025-06-29T16:20:57.454297100;ACC006;ABEV3;1;1606;234;234;10.58;16991.48;2475.72;2475.72;TRADER486
2025-06-29T16:20:57.454297100;ACC008;PETR4;2;8826;5146;5146;27.75;244921.50;142801.50;142801.50;TRADER478
2025-06-29T16:20:57.454297100;ACC002;PETR4;1;5090;4145;4145;11.97;60927.30;49615.65;49615.65;TRADER779
2025-06-29T16:20:57.454297100;ACC005;ITUB4;2;7300;2997;2997;13.94;101762.00;41778.18;41778.18;TRADER297
2025-06-29T16:20:57.454297100;ACC005;BBAS3;2;2569;2281;2281;25.00;64225.00;57025.00;57025.00;TRADER891
2025-06-29T16:20:57.454297100;ACC003;PETR4;2;2012;1832;1832;15.99;32171.88;29293.68;29293.68;TRADER195
2025-06-29T16:20:57.454297100;ACC006;BBAS3;2;5754;5073;5073;17.52;100810.08;88878.96;88878.96;TRADER232
2025-06-29T16:20:57.454297100;ACC006;RENT3;2;9745;5784;5784;11.58;112847.10;66978.72;66978.72;TRADER935
2025-06-29T16:20:57.454297100;ACC001;RENT3;2;1379;858;858;28.85;39784.15;24753.30;24753.30;TRADER996
2025-06-29T16:20:57.454297100;ACC003;ITUB4;2;7218;1966;1966;11.43;82501.74;22471.38;22471.38;TRADER128
2025-06-29T16:20:57.454297100;ACC006;ABEV3;2;5787;496;496;26.47;153181.89;13129.12;13129.12;TRADER146
2025-06-29T16:20:57.454297100;ACC005;PETR4;2;5221;4425;4425;22.41;117002.61;99164.25;99164.25;TRADER448
2025-06-29T16:20:57.454297100;ACC008;PETR4;2;4256;4061;4061;26.95;114699.20;109443.95;109443.95;TRADER693
2025-06-29T16:20:57.454297100;ACC005;ABEV3;1;1049;594;594;13.13;13773.37;7799.22;7799.22;TRADER177
2025-06-29T16:20:57.454297100;ACC006;VALE3;2;3538;768;768;28.65;101363.70;22003.20;22003.20;TRADER999
2025-06-29T16:20:57.454297100;ACC007;BBAS3;1;2635;663;663;12.00;31620.00;7956.00;7956.00;TRADER976
2025-06-29T16:20:57.454297100;ACC008;VALE3;2;2286;1546;1546;28.93;66133.98;44725.78;44725.78;TRADER714
2025-06-29T16:20:57.454297100;ACC009;WEGE3;2;8348;7827;7827;12.84;107188.32;100498.68;100498.68;TRADER348
2025-06-29T16:20:57.454297100;ACC002;ABEV3;2;7251;446;446;23.22;168368.22;10356.12;10356.12;TRADER25
2025-06-29T16:20:57.454297100;ACC003;SUZB3;2;9833;3712;3712;28.20;277290.60;104678.40;104678.40;TRADER658
2025-06-29T16:20:57.454297100;ACC003;RENT3;1;1575;839;839;28.75;45281.25;24121.25;24121.25;TRADER590
2025-06-29T16:20:57.454297100;ACC006;RADL3;1;3512;2310;2310;15.32;53803.84;35389.20;35389.20;TRADER100
2025-06-29T16:20:57.454297100;ACC010;ITUB4;2;2585;2510;2510;20.38;52682.30;51153.80;51153.80;TRADER653
2025-06-29T16:20:57.454297100;ACC003;SUZB3;1;6672;2517;2517;24.95;166466.40;62799.15;62799.15;TRADER340
2025-06-29T16:20:57.454297100;ACC007;RADL3;1;6359;5884;5884;11.11;70648.49;65371.24;65371.24;TRADER895
2025-06-29T16:20:57.454297100;ACC005;PETR4;1;7081;6488;6488;28.06;198692.86;182053.28;182053.28;TRADER741
2025-06-29T16:20:57.454297100;ACC010;ABEV3;1;6233;5419;5419;14.99;93432.67;81230.81;81230.81;TRADER351
2025-06-29T16:20:57.454297100;ACC006;WEGE3;1;4599;1608;1608;20.45;94049.55;32883.60;32883.60;TRADER153
2025-06-29T16:20:57.454297100;ACC003;BBAS3;2;3228;1540;1540;14.81;47806.68;22807.40;22807.40;TRADER399
2025-06-29T16:20:57.454297100;ACC008;WEGE3;1;6506;5514;5514;10.48;68182.88;57786.72;57786.72;TRADER778
2025-06-29T16:20:57.454297100;ACC006;PETR4;1;8679;5392;5392;22.27;193281.33;120079.84;120079.84;TRADER211
2025-06-29T16:20:57.454297100;ACC006;RENT3;1;5816;1354;1354;19.84;115389.44;26863.36;26863.36;TRADER452
2025-06-29T16:20:57.454297100;ACC002;RADL3;2;8936;5095;5095;23.17;207047.12;118051.15;118051.15;TRADER812
2025-06-29T16:20:57.454297100;ACC010;SUZB3;2;1776;835;835;12.56;22306.56;10487.60;10487.60;TRADER425
2025-06-29T16:20:57.454297100;ACC010;VALE3;1;3054;2312;2312;25.27;77174.58;58424.24;58424.24;TRADER469
2025-06-29T16:20:57.454297100;ACC004;RADL3;2;3416;3042;3042;12.31;42050.96;37447.02;37447.02;TRADER523
2025-06-29T16:20:57.454297100;ACC002;RENT3;1;1287;1104;1104;11.24;14465.88;12408.96;12408.96;TRADER560
2025-06-29T16:20:57.454297100;ACC003;BBDC4;2;6511;1542;1542;12.97;84447.67;19999.74;19999.74;TRADER188
2025-06-29T16:20:57.454297100;ACC002;ABEV3;2;3731;2262;2262;24.46;91260.26;55328.52;55328.52;TRADER0
2025-06-29T16:20:57.454297100;ACC008;PETR4;2;6595;5542;5542;12.71;83822.45;70438.82;70438.82;TRADER744
2025-06-29T16:20:57.454297100;ACC004;RADL3;2;7311;730;730;20.11;147024.21;14680.30;14680.30;TRADER672
2025-06-29T16:20:57.454297100;ACC003;VALE3;2;9802;9078;9078;26.55;260243.10;241020.90;241020.90;TRADER80
2025-06-29T16:20:57.454297100;ACC005;RADL3;1;3305;2232;2232;19.20;63456.00;42854.40;42854.40;TRADER50
2025-06-29T16:20:57.454297100;ACC003;ITUB4;1;6228;3232;3232;17.52;109114.56;56624.64;56624.64;TRADER472
2025-06-29T16:20:57.454297100;ACC010;SUZB3;1;1962;1401;1401;28.09;55112.58;39354.09;39354.09;TRADER408
2025-06-29T16:20:57.454297100;ACC002;ABEV3;2;3638;912;912;11.40;41473.20;10396.80;10396.80;TRADER674
2025-06-29T16:20:57.454297100;ACC005;SUZB3;1;4542;3658;3658;11.13;50552.46;40713.54;40713.54;TRADER805
2025-06-29T16:20:57.454297100;ACC007;SUZB3;2;3647;2395;2395;25.37;92524.39;60761.15;60761.15;TRADER383
2025-06-29T16:20:57.454297100;ACC005;VALE3;2;1196;1024;1024;28.86;34516.56;29552.64;29552.64;TRADER524
2025-06-29T16:20:57.454297100;ACC008;PETR4;2;3367;611;611;25.27;85084.09;15439.97;15439.97;TRADER548
2025-06-29T16:20:57.454297100;ACC005;BBAS3;2;1836;1342;1342;19.58;35948.88;26276.36;26276.36;TRADER927
2025-06-29T16:20:57.454297100;ACC008;PETR4;2;1498;505;505;11.96;17916.08;6039.80;6039.80;TRADER585
2025-06-29T16:20:57.454297100;ACC007;RADL3;1;5794;1072;1072;26.58;154004.52;28493.76;28493.76;TRADER288
2025-06-29T16:20:57.454297100;ACC003;ABEV3;2;7744;3066;3066;21.49;166418.56;65888.34;65888.34;TRADER995
2025-06-29T16:20:57.454297100;ACC002;ITUB4;2;7991;378;378;18.90;151029.90;7144.20;7144.20;TRADER90
2025-06-29T16:20:57.454297100;ACC006;WEGE3;2;1127;747;747;29.44;33178.88;21991.68;21991.68;TRADER378
2025-06-29T16:20:57.454297100;ACC005;VALE3;2;6144;2366;2366;17.96;110346.24;42493.36;42493.36;TRADER592
2025-06-29T16:20:57.454297100;ACC007;WEGE3;2;4966;4752;4752;14.33;71162.78;68096.16;68096.16;TRADER634
2025-06-29T16:20:57.454297100;ACC006;SUZB3;2;1924;47;47;27.77;53429.48;1305.19;1305.19;TRADER483
2025-06-29T16:20:57.454297100;ACC007;PETR4;1;9187;161;161;20.26;186128.62;3261.86;3261.86;TRADER6
2025-06-29T16:20:57.454297100;ACC007;VALE3;1;4018;3951;3951;11.27;45282.86;44527.77;44527.77;TRADER56
2025-06-29T16:20:57.454297100;ACC010;SUZB3;1;1396;474;474;23.83;33266.68;11295.42;11295.42;TRADER7
2025-06-29T16:20:57.454297100;ACC008;BBDC4;2;7975;4771;4771;20.38;162530.50;97232.98;97232.98;TRADER615
2025-06-29T16:20:57.454297100;ACC001;BBDC4;1;5769;4905;4905;15.46;89188.74;75831.30;75831.30;TRADER185
2025-06-29T16:20:57.454297100;ACC005;ITUB4;1;9531;9318;9318;12.29;117135.99;114518.22;114518.22;TRADER171
2025-06-29T16:20:57.454297100;ACC004;VALE3;1;8928;2476;2476;10.06;89815.68;24908.56;24908.56;TRADER245
2025-06-29T16:20:57.454297100;ACC007;BBAS3;1;9852;8243;8243;29.68;292407.36;244652.24;244652.24;TRADER368
2025-06-29T16:20:57.454297100;ACC006;SUZB3;2;3806;2405;2405;27.39;104246.34;65872.95;65872.95;TRADER678
2025-06-29T16:20:57.454297100;ACC007;SUZB3;1;2168;1436;1436;27.28;59143.04;39174.08;39174.08;TRADER255
2025-06-29T16:20:57.454297100;ACC005;RADL3;2;1572;645;645;26.82;42161.04;17298.90;17298.90;TRADER720
2025-06-29T16:20:57.454297100;ACC001;SUZB3;1;3070;1879;1879;12.52;38436.40;23525.08;23525.08;TRADER131
2025-06-29T16:20:57.454297100;ACC010;WEGE3;1;8062;2283;2283;26.95;217270.90;61526.85;61526.85;TRADER819
2025-06-29T16:20:57.454297100;ACC005;ITUB4;1;5156;1092;1092;12.78;65893.68;13955.76;13955.76;TRADER326
2025-06-29T16:20:57.454297100;ACC005;SUZB3;1;6444;4393;4393;24.84;160068.96;109122.12;109122.12;TRADER715
2025-06-29T16:20:57.454297100;ACC010;RENT3;1;7490;2900;2900;26.73;200207.70;77517.00;77517.00;TRADER411
2025-06-29T16:20:57.454297100;ACC003;RENT3;1;2924;1171;1171;15.21;44474.04;17810.91;17810.91;TRADER794
2025-06-29T16:20:57.454297100;ACC003;BBAS3;2;4261;104;104;22.51;95915.11;2341.04;2341.04;TRADER149
2025-06-29T16:20:57.454297100;ACC010;RADL3;2;6741;2631;2631;14.41;97137.81;37912.71;37912.71;TRADER724
2025-06-29T16:20:57.454297100;ACC004;VALE3;2;4995;2680;2680;10.17;50799.15;27255.60;27255.60;TRADER934
2025-06-29T16:20:57.454297100;ACC008;VALE3;2;5493;2496;2496;19.52;107223.36;48721.92;48721.92;TRADER105
2025-06-29T16:20:57.454297100;ACC007;ITUB4;1;6404;4108;4108;21.09;135060.36;86637.72;86637.72;TRADER257
2025-06-29T16:20:57.454297100;ACC006;VALE3;2;9291;6545;6545;17.42;161849.22;114013.90;114013.90;TRADER117
2025-06-29T16:20:57.454297100;ACC003;PETR4;1;8807;3367;3367;11.78;103746.46;39663.26;39663.26;TRADER463
2025-06-29T16:20:57.454297100;ACC009;VALE3;1;2933;2466;2466;24.07;70597.31;59356.62;59356.62;TRADER970
2025-06-29T16:20:57.454297100;ACC003;BBAS3;1;7288;5940;5940;14.82;108008.16;88030.80;88030.80;TRADER724
2025-06-29T16:20:57.454297100;ACC003;BBDC4;2;8802;2286;2286;18.96;166885.92;43342.56;43342.56;TRADER259
2025-06-29T16:20:57.454297100;ACC010;SUZB3;1;9751;5785;5785;24.47;238606.97;141558.95;141558.95;TRADER570
2025-06-29T16:20:57.454297100;ACC003;ITUB4;1;2248;2212;2212;24.91;55997.68;55100.92;55100.92;TRADER314
2025-06-29T16:20:57.454297100;ACC005;ABEV3;2;8315;391;391;29.35;244045.25;11475.85;11475.85;TRADER635
2025-06-29T16:20:57.454297100;ACC004;PETR4;1;2333;2161;2161;28.25;65907.25;61048.25;61048.25;TRADER66
2025-06-29T16:20:57.454297100;ACC010;RENT3;2;6522;1306;1306;10.10;65872.20;13190.60;13190.60;TRADER74
2025-06-29T16:20:57.454297100;ACC002;RENT3;2;3489;1048;1048;19.41;67721.49;20341.68;20341.68;TRADER109
2025-06-29T16:20:57.454297100;ACC005;WEGE3;1;3922;1273;1273;24.28;95226.16;30908.44;30908.44;TRADER298
2025-06-29T16:20:57.454297100;ACC001;SUZB3;2;5281;4928;4928;19.11;100919.91;94174.08;94174.08;TRADER822
2025-06-29T16:20:57.454297100;ACC001;SUZB3;1;7666;6333;6333;26.31;201692.46;166621.23;166621.23;TRADER316
2025-06-29T16:20:57.454297100;ACC007;ABEV3;1;2276;1701;1701;20.14;45838.64;34258.14;34258.14;TRADER127
2025-06-29T16:20:57.454297100;ACC009;SUZB3;2;3920;1119;1119;14.84;58172.80;16605.96;16605.96;TRADER445
2025-06-29T16:20:57.454297100;ACC005;RADL3;2;2713;2307;2307;19.83;53798.79;45747.81;45747.81;TRADER147
2025-06-29T16:20:57.454297100;ACC010;WEGE3;2;8492;2066;2066;25.34;215187.28;52352.44;52352.44;TRADER973
2025-06-29T16:20:57.454297100;ACC006;SUZB3;1;6807;1778;1778;23.30;158603.10;41427.40;41427.40;TRADER460
2025-06-29T16:20:57.454297100;ACC008;ABEV3;2;6131;4462;4462;10.33;63333.23;46092.46;46092.46;TRADER591
2025-06-29T16:20:57.454297100;ACC005;BBDC4;1;7034;182;182;22.55;158616.70;4104.10;4104.10;TRADER461
2025-06-29T16:20:57.454297100;ACC002;BBDC4;2;3243;2728;2728;14.83;48093.69;40456.24;40456.24;TRADER127
2025-06-29T16:20:57.454297100;ACC006;BBAS3;1;9524;2077;2077;21.50;204766.00;44655.50;44655.50;TRADER152
2025-06-29T16:20:57.454297100;ACC002;ABEV3;2;3492;2073;2073;19.71;68827.32;40858.83;40858.83;TRADER678
2025-06-29T16:20:57.454297100;ACC005;WEGE3;2;3888;597;597;22.02;85613.76;13145.94;13145.94;TRADER304
2025-06-29T16:20:57.454297100;ACC001;ITUB4;1;8188;6344;6344;10.48;85810.24;66485.12;66485.12;TRADER519
2025-06-29T16:20:57.454297100;ACC002;WEGE3;2;7167;3841;3841;11.05;79195.35;42443.05;42443.05;TRADER951
2025-06-29T16:20:57.454297100;ACC004;BBDC4;1;2354;540;540;14.00;32956.00;7560.00;7560.00;TRADER869
2025-06-29T16:20:57.454297100;ACC006;ITUB4;2;8095;1589;1589;13.89;112439.55;22071.21;22071.21;TRADER800
2025-06-29T16:20:57.454297100;ACC008;BBAS3;2;7739;810;810;10.83;83813.37;8772.30;8772.30;TRADER473
2025-06-29T16:20:57.454297100;ACC010;BBAS3;1;6710;4696;4696;23.71;159094.10;111342.16;111342.16;TRADER61
2025-06-29T16:20:57.454297100;ACC005;PETR4;2;5351;1758;1758;15.71;84064.21;27618.18;27618.18;TRADER519
2025-06-29T16:20:57.454297100;ACC005;BBAS3;1;4642;3945;3945;22.40;103980.80;88368.00;88368.00;TRADER384
2025-06-29T16:20:57.454297100;ACC007;BBDC4;1;9964;5684;5684;23.78;236943.92;135165.52;135165.52;TRADER649
2025-06-29T16:20:57.454297100;ACC007;VALE3;1;6090;5743;5743;12.82;78073.80;73625.26;73625.26;TRADER421
2025-06-29T16:20:57.454297100;ACC007;PETR4;1;6000;5262;5262;25.15;150900.00;132339.30;132339.30;TRADER529
2025-06-29T16:20:57.454297100;ACC002;BBDC4;1;9782;2138;2138;27.51;269102.82;58816.38;58816.38;TRADER918
2025-06-29T16:20:57.454297100;ACC004;BBDC4;2;3946;3547;3547;15.27;60255.42;54162.69;54162.69;TRADER459
2025-06-29T16:20:57.454297100;ACC006;BBAS3;1;6898;1914;1914;23.97;165345.06;45878.58;45878.58;TRADER989
2025-06-29T16:20:57.454297100;ACC003;SUZB3;1;3992;1273;1273;13.83;55209.36;17605.59;17605.59;TRADER104
2025-06-29T16:20:57.454297100;ACC009;ITUB4;1;4998;2353;2353;21.56;107756.88;50730.68;50730.68;TRADER60
2025-06-29T16:20:57.454297100;ACC006;SUZB3;2;6945;5938;5938;29.74;206544.30;176596.12;176596.12;TRADER563
2025-06-29T16:20:57.454297100;ACC005;BBAS3;2;5016;492;492;20.11;100871.76;9894.12;9894.12;TRADER839
2025-06-29T16:20:57.454297100;ACC002;RADL3;1;4148;2562;2562;14.63;60685.24;37482.06;37482.06;TRADER726
2025-06-29T16:20:57.454297100;ACC006;RADL3;2;9079;8663;8663;25.32;229880.28;219347.16;219347.16;TRADER791
2025-06-29T16:20:57.454297100;ACC009;WEGE3;1;9183;8683;8683;12.68;116440.44;110100.44;110100.44;TRADER956
2025-06-29T16:20:57.454297100;ACC002;RADL3;1;6345;2716;2716;11.05;70112.25;30011.80;30011.80;TRADER736
2025-06-29T16:20:57.454297100;ACC004;RADL3;1;5368;4701;4701;19.09;102475.12;89742.09;89742.09;TRADER176
2025-06-29T16:20:57.454297100;ACC005;SUZB3;2;7709;5784;5784;13.49;103994.41;78026.16;78026.16;TRADER492
2025-06-29T16:20:57.454297100;ACC008;WEGE3;2;4182;102;102;25.04;104717.28;2554.08;2554.08;TRADER84
2025-06-29T16:20:57.454297100;ACC006;ABEV3;2;1953;327;327;17.46;34099.38;5709.42;5709.42;TRADER948
2025-06-29T16:20:57.454297100;ACC002;BBAS3;1;9759;1650;1650;11.52;112423.68;19008.00;19008.00;TRADER834
2025-06-29T16:20:57.454297100;ACC001;PETR4;1;3163;1257;1257;19.69;62279.47;24750.33;24750.33;TRADER757
2025-06-29T16:20:57.454297100;ACC005;ITUB4;1;8850;7180;7180;19.66;173991.00;141158.80;141158.80;TRADER485
2025-06-29T16:20:57.454297100;ACC004;SUZB3;1;8539;8415;8415;19.35;165229.65;162830.25;162830.25;TRADER399
2025-06-29T16:20:57.454297100;ACC003;WEGE3;1;2190;868;868;10.18;22294.20;8836.24;8836.24;TRADER488
2025-06-29T16:20:57.454297100;ACC007;ABEV3;1;6230;3524;3524;10.86;67657.80;38270.64;38270.64;TRADER479
2025-06-29T16:20:57.454297100;ACC002;RENT3;2;8713;1580;1580;29.56;257556.28;46704.80;46704.80;TRADER229
2025-06-29T16:20:57.454297100;ACC010;SUZB3;2;3740;3664;3664;18.94;70835.60;69396.16;69396.16;TRADER717
2025-06-29T16:20:57.454297100;ACC005;BBDC4;2;7721;5291;5291;25.32;195495.72;133968.12;133968.12;TRADER134
2025-06-29T16:20:57.454297100;ACC001;RENT3;2;7418;789;789;21.18;157113.24;16711.02;16711.02;TRADER70
2025-06-29T16:20:57.454297100;ACC007;RENT3;2;4061;2499;2499;18.30;74316.30;45731.70;45731.70;TRADER470
2025-06-29T16:20:57.454297100;ACC005;SUZB3;1;9336;6002;6002;28.02;261594.72;168176.04;168176.04;TRADER450
2025-06-29T16:20:57.454297100;ACC002;WEGE3;1;9331;7208;7208;24.22;225996.82;174577.76;174577.76;TRADER816
2025-06-29T16:20:57.454297100;ACC007;ABEV3;2;7907;2414;2414;15.36;121451.52;37079.04;37079.04;TRADER245
2025-06-29T16:20:57.454297100;ACC004;SUZB3;1;9834;5676;5676;22.24;218708.16;126234.24;126234.24;TRADER93
2025-06-29T16:20:57.454297100;ACC008;ITUB4;2;2058;501;501;29.77;61266.66;14914.77;14914.77;TRADER754
2025-06-29T16:20:57.454297100;ACC005;SUZB3;1;4417;2589;2589;13.16;58127.72;34071.24;34071.24;TRADER217
2025-06-29T16:20:57.454297100;ACC003;VALE3;2;4380;278;278;11.45;50151.00;3183.10;3183.10;TRADER842
2025-06-29T16:20:57.454297100;ACC005;ABEV3;2;3958;3641;3641;14.68;58103.44;53449.88;53449.88;TRADER998
2025-06-29T16:20:57.454297100;ACC003;VALE3;2;8303;3950;3950;25.01;207658.03;98789.50;98789.50;TRADER81
2025-06-29T16:20:57.454297100;ACC001;BBDC4;2;4711;3718;3718;26.40;124370.40;98155.20;98155.20;TRADER591
2025-06-29T16:20:57.454297100;ACC008;BBDC4;2;3953;3039;3039;13.07;51665.71;39719.73;39719.73;TRADER64
2025-06-29T16:20:57.454297100;ACC001;SUZB3;1;4107;153;153;22.12;90846.84;3384.36;3384.36;TRADER893
2025-06-29T16:20:57.454297100;ACC003;RENT3;2;2626;1955;1955;12.90;33875.40;25219.50;25219.50;TRADER690
2025-06-29T16:20:57.454297100;ACC008;PETR4;1;6600;1030;1030;12.02;79332.00;12380.60;12380.60;TRADER492
2025-06-29T16:20:57.454297100;ACC004;PETR4;1;6224;608;608;21.07;131139.68;12810.56;12810.56;TRADER538
2025-06-29T16:20:57.454297100;ACC008;SUZB3;1;7173;3201;3201;22.29;159886.17;71350.29;71350.29;TRADER902
2025-06-29T16:20:57.454297100;ACC005;SUZB3;2;1256;593;593;16.16;20296.96;9582.88;9582.88;TRADER867
2025-06-29T16:20:57.454297100;ACC003;BBAS3;1;2817;409;409;24.78;69805.26;10135.02;10135.02;TRADER742
2025-06-29T16:20:57.454297100;ACC001;VALE3;1;5875;2724;2724;14.74;86597.50;40151.76;40151.76;TRADER974
2025-06-29T16:20:57.454297100;ACC007;VALE3;2;8978;5437;5437;14.27;128116.06;77585.99;77585.99;TRADER973
2025-06-29T16:20:57.454297100;ACC003;ABEV3;2;1741;412;412;20.61;35882.01;8491.32;8491.32;TRADER310
2025-06-29T16:20:57.454297100;ACC005;RENT3;2;5302;5013;5013;15.92;84407.84;79806.96;79806.96;TRADER655
2025-06-29T16:20:57.454297100;ACC010;ABEV3;2;8998;5792;5792;12.34;111035.32;71473.28;71473.28;TRADER622
2025-06-29T16:20:57.454297100;ACC008;WEGE3;1;6324;1677;1677;10.49;66338.76;17591.73;17591.73;TRADER46
2025-06-29T16:20:57.454297100;ACC010;PETR4;2;6965;6054;6054;19.30;134424.50;116842.20;116842.20;TRADER585
2025-06-29T16:20:57.454297100;ACC006;PETR4;2;6714;240;240;29.90;200748.60;7176.00;7176.00;TRADER796
2025-06-29T16:20:57.454297100;ACC001;RADL3;1;9623;4899;4899;21.17;203718.91;103711.83;103711.83;TRADER823
2025-06-29T16:20:57.454297100;ACC009;WEGE3;2;5727;5552;5552;20.72;118663.44;115037.44;115037.44;TRADER780
2025-06-29T16:20:57.454297100;ACC006;ABEV3;2;3835;2665;2665;11.03;42300.05;29394.95;29394.95;TRADER870
2025-06-29T16:20:57.454297100;ACC009;SUZB3;1;7658;7571;7571;18.12;138762.96;137186.52;137186.52;TRADER185
2025-06-29T16:20:57.454297100;ACC005;RENT3;1;3768;102;102;27.11;102150.48;2765.22;2765.22;TRADER582
2025-06-29T16:20:57.454297100;ACC007;BBDC4;2;7585;237;237;17.98;136378.30;4261.26;4261.26;TRADER877
2025-06-29T16:20:57.454297100;ACC005;BBAS3;1;1452;668;668;23.31;33846.12;15571.08;15571.08;TRADER50
2025-06-29T16:20:57.454297100;ACC004;WEGE3;2;5850;5225;5225;19.56;114426.00;102201.00;102201.00;TRADER250
2025-06-29T16:20:57.454297100;ACC006;WEGE3;2;9781;9286;9286;13.52;132239.12;125546.72;125546.72;TRADER813
2025-06-29T16:20:57.454297100;ACC004;VALE3;1;3915;233;233;16.45;64401.75;3832.85;3832.85;TRADER939
2025-06-29T16:20:57.454297100;ACC009;RENT3;2;3299;2511;2511;29.81;98343.19;74852.91;74852.91;TRADER697
2025-06-29T16:20:57.454297100;ACC008;PETR4;1;1757;207;207;18.37;32276.09;3802.59;3802.59;TRADER531
2025-06-29T16:20:57.454297100;ACC008;BBDC4;1;5483;3361;3361;19.66;107795.78;66077.26;66077.26;TRADER513
2025-06-29T16:20:57.454297100;ACC007;VALE3;1;4476;1251;1251;11.28;50489.28;14111.28;14111.28;TRADER892
2025-06-29T16:20:57.454297100;ACC006;RADL3;2;6101;3053;3053;12.21;74493.21;37277.13;37277.13;TRADER167
2025-06-29T16:20:57.454297100;ACC007;RADL3;1;1128;835;835;28.48;32125.44;23780.80;23780.80;TRADER552
2025-06-29T16:20:57.454297100;ACC009;PETR4;1;5014;552;552;28.61;143450.54;15792.72;15792.72;TRADER62
2025-06-29T16:20:57.454297100;ACC005;RENT3;1;7094;2019;2019;10.36;73493.84;20916.84;20916.84;TRADER458
2025-06-29T16:20:57.454297100;ACC010;RENT3;2;1518;589;589;16.61;25213.98;9783.29;9783.29;TRADER928
2025-06-29T16:20:57.454297100;ACC002;SUZB3;1;9638;8633;8633;15.07;145244.66;130099.31;130099.31;TRADER428
2025-06-29T16:20:57.454297100;ACC003;SUZB3;2;4306;995;995;14.49;62393.94;14417.55;14417.55;TRADER503
2025-06-29T16:20:57.454297100;ACC002;RADL3;1;4854;525;525;28.11;136445.94;14757.75;14757.75;TRADER954
2025-06-29T16:20:57.454297100;ACC003;PETR4;2;8209;6605;6605;14.24;116896.16;94055.20;94055.20;TRADER127
2025-06-29T16:20:57.454297100;ACC005;PETR4;2;5892;1317;1317;23.05;135810.60;30356.85;30356.85;TRADER885
2025-06-29T16:20:57.454297100;ACC002;BBDC4;1;6962;1857;1857;19.31;134436.22;35858.67;35858.67;TRADER386
2025-06-29T16:20:57.454297100;ACC006;VALE3;2;5784;3466;3466;11.16;64549.44;38680.56;38680.56;TRADER272
2025-06-29T16:20:57.454297100;ACC007;BBDC4;2;9867;4889;4889;16.77;165469.59;81988.53;81988.53;TRADER394
2025-06-29T16:20:57.454297100;ACC002;PETR4;1;3966;2270;2270;22.49;89195.34;51052.30;51052.30;TRADER430
2025-06-29T16:20:57.454297100;ACC002;RENT3;1;4539;1732;1732;29.15;132311.85;50487.80;50487.80;TRADER802
2025-06-29T16:20:57.454297100;ACC003;RENT3;1;4167;1248;1248;25.96;108175.32;32398.08;32398.08;TRADER344
2025-06-29T16:20:57.454297100;ACC002;BBDC4;1;4080;1548;1548;15.95;65076.00;24690.60;24690.60;TRADER340
2025-06-29T16:20:57.454297100;ACC003;ABEV3;1;2176;1521;1521;20.99;45674.24;31925.79;31925.79;TRADER978
2025-06-29T16:20:57.454297100;ACC005;ABEV3;2;6513;4401;4401;19.85;129283.05;87359.85;87359.85;TRADER930
2025-06-29T16:20:57.454297100;ACC007;VALE3;2;1416;70;70;18.41;26068.56;1288.70;1288.70;TRADER982
2025-06-29T16:20:57.454297100;ACC002;PETR4;1;5868;5305;5305;17.82;104567.76;94535.10;94535.10;TRADER480
2025-06-29T16:20:57.454297100;ACC008;ITUB4;1;1797;1647;1647;13.00;23361.00;21411.00;21411.00;TRADER470
2025-06-29T16:20:57.454297100;ACC008;VALE3;2;3479;2624;2624;22.11;76920.69;58016.64;58016.64;TRADER376
2025-06-29T16:20:57.454297100;ACC002;RADL3;1;1326;437;437;15.43;20460.18;6742.91;6742.91;TRADER958
2025-06-29T16:20:57.454297100;ACC005;BBAS3;1;5346;4437;4437;21.26;113655.96;94330.62;94330.62;TRADER916
2025-06-29T16:20:57.454297100;ACC003;BBDC4;2;6266;4293;4293;16.09;100819.94;69074.37;69074.37;TRADER823
2025-06-29T16:20:57.454297100;ACC003;WEGE3;2;3338;1284;1284;16.13;53841.94;20710.92;20710.92;TRADER118
2025-06-29T16:20:57.454297100;ACC008;BBDC4;1;1430;1244;1244;18.42;26340.60;22914.48;22914.48;TRADER867
2025-06-29T16:20:57.454297100;ACC010;BBDC4;2;2358;2255;2255;11.10;26173.80;25030.50;25030.50;TRADER482
